ENTITY_ID,ENTITY_LOCATION_ID,ENTITY_LOCATION_NAME,ENTITY_NAME,ENTITY_TYPE,REVIEW_BODY,REVIEW_DATE,REVIEW_RATING_FOOD,REVIEW_RATING_GLOBAL,REVIEW_RATING_SERVICE,REVIEW_RATING_VALUE,REVIEW_TITLE,USER_ID,USER_LOCATION,USER_NAME
d776287,g186338,London,The Ivy,Restaurant,"Haven't been here in about 15 years, so seeing the new interior for the first time, all very lovely and 'Christmassesd' in a very understated way. The menu hasn't changed much that I could see. Always struck me as a curious mixture of British comfort food, served at premium prices. However you're paying as much for the 'experience' as you are for the food. Had the smoked salmon, which was lovely, my husband had the popcorn shrimp, very tasty. We both had the liver, which for my taste was a little overcooked and therefore not as tender as I would like. The service was excellent from start to finish, friendly and informative. Think it's a lovely place for a special occasion, but will time it for the fixed price menu and a late lunch next time.",Date of visit: December 2016,4,4,5,2,Excellent Service,UID_F3E276812DD492F0DF33B5173059C687,"London, United Kingdom",Helen S
d776287,g186338,London,The Ivy,Restaurant,"This restaurant is always to be relied upon for good food, but not as inspired as in days gone by. The staff are all pleasant and attentive and the location is very central for the West End theatres.",Date of visit: April 2013,4,4,5,4,"Good food, past glories",UID_BC23E56737CC1CC79A82B4DF595AF182,London,SoulTherapist
d776287,g186338,London,The Ivy,Restaurant,"First visit after the refurb, very nice indeed, stylish and modern but still retaining the glamour. Food and service as always terrific.",Date of visit: June 2015,5,5,5,4,STILL GREAT.,UID_37B57DA046D2E5C226A7A2770F0A44E8,"London, United Kingdom",Mark G
d776287,g186338,London,The Ivy,Restaurant,"This is my second or third review of the Ivy and really it gets better with every visit. Service impeccable, Food gorgeous, Ambiance great. If you can get a table GO!",Date of visit: January 2017,5,5,5,4,TOO MUCH OF A GOOD THING IS WONDERFUL.,UID_37B57DA046D2E5C226A7A2770F0A44E8,"London, United Kingdom",Mark G
d776287,g186338,London,The Ivy,Restaurant,completely over rated and over price it's a place to be seen - the food is average ,,-1,4,-1,-1,over rated,UID_FA314FB4D798AA2156DD1E37872A98AC,unhappy,sarah b
d776287,g186338,London,The Ivy,Restaurant,This place rocks I must have been here over twenty times in the past three years since I first overcome the notoriety..It's just simple well cooked food and the best service in London.Amazing wine list also.,Date of visit: November 2012,-1,5,-1,-1,Classic and always a great atmosphere,UID_0CA3ED2E54D106844C9D28472F0753C9,Gatwick,Fairplayer
d776287,g186338,London,The Ivy,Restaurant,Love the atmosphere and food service brilliant you do not expect it to be so good hidden away as it is,,-1,5,-1,-1,Good Ambience,UID_55570393883D0CD5B93E979FAC848EFF,"London, United Kingdom",Diane C
d776287,g186338,London,The Ivy,Restaurant,"It has been a few years since i last went, ironically after visiting the same theatre. The service is impeccable and the menu does not change. We shared the Asian starter and then opted for the Shepherd's pie. It has undergone a refit with the bar expanded. One of those constant features. Not cheap but you know what to expect. Like meeting an old friend after a few years and within seconds you are relaxed and comfortable.",Date of visit: July 2019,4,4,4,4,Constant and always worth a visit,UID_EA03F72710C18DBD66CBA2E54BCF40BB,"Kingston upon Thames, United Kingdom",WhiteLightinX
d776287,g186338,London,The Ivy,Restaurant,"I have been a few times, for after show suppers, the food is very good, the menu simple, I recommend the frozen berries. It is often littered with celebrities",,-1,4,-1,-1,After show supper,UID_EA03F72710C18DBD66CBA2E54BCF40BB,"Kingston upon Thames, United Kingdom",WhiteLightinX
d776287,g186338,London,The Ivy,Restaurant,"Been here twice now, great atmosphere, fine dinning at its best perfect for lunch or dinner or for a romantic meal with a loved one",Date of visit: March 2014,4,5,5,4,Excellent service,UID_DC017F05750F899D0D73BF7FE092ABCD,"Bishops Stortford, United Kingdom",Yvonne291172
d776287,g186338,London,The Ivy,Restaurant,"We had an excellent evening. The atmosphere is a bit better than the kitchen, but even the latter was good. The service was very pleasant for such a busy place. Good place to go with friends!",Date of visit: October 2016,-1,4,-1,-1,Still going strong,UID_B5C5683416B252731D51E8FD6DD5E421,"Geneva, Switzerland",mjelling
d776287,g186338,London,The Ivy,Restaurant,The Ivy has been apart of the London scene for 100yrsBeautiful décor!!!Great English foodGreat cocktails and wine listLovely staffA special place to go to,Date of visit: May 2017,4,4,4,4,Lovely!!,UID_596AE2D44A9958A078DB90A9F2025D37,"Auckland Central, New Zealand",Brycee10
d776287,g186338,London,The Ivy,Restaurant,"Exceptional food, exceptional atmosphere, exceptional service. By far the best restaurant in London.",Date of visit: April 2012,5,5,5,5,Exceptional,UID_02E1914022A97587D9E5B79B52A40003,"London, United Kingdom",David N
d776287,g186338,London,The Ivy,Restaurant,"I like the place, the ambience, the decor, the service providedby waiters... food was pretty bad today. Braised beef was hard to eat when it should have a butter texture.I will come back to give them another opportunity they deserve it!Regards",Date of visit: December 2016,-1,3,-1,-1,BAD DAY!,UID_9FC32E1E19706C0D069E88F436B775DD,"London, United Kingdom",MIGUELJS
d776287,g186338,London,The Ivy,Restaurant,"Place is very nice, great decor and nice staff.Portions are now smaller and prices are now higher than before. Probably pressure on rents and business rates in central london has made them increase prices.I had the holstein which was very nice but left me hungry due to its small size.",Date of visit: April 2018,-1,4,-1,-1,CLASSIC RESTAURANT OPTION,UID_9FC32E1E19706C0D069E88F436B775DD,"London, United Kingdom",MIGUELJS
d776287,g186338,London,The Ivy,Restaurant,"We ate here on Saturday after seeing Mousetrap. Our table wasn't ready so we sat near the bar and had a couple of cocktails, which were nice but I've had better for the same price. We were shown to our table which was slightly odd as we were sat next to each other looking out to the entire restaurant, which wasn't really what I'd hoped for. For starters we had the duck salad and pumpkin risotto with blue cheese, the risotto was very good and tasty, however it was slapped on a plate and looked a little odd, it would have looked far better served in a bowl. The duck salad was very average. For our mains we ordered the veal & port meatballs with polenta, and the cottage pie, we also ordered creamed spinach and green beans with bacon and shallots. The mains were nice and enjoyable but I wasnt blown away. We shared dessert which was the syrup sponge, again nice. I wasnt that impressed with the service, when bringing over our drinks from the bar, both drinks were slammed on the table and the waitor couldnt get away quick enough, and when they brought over our main course, he was in such a hurry to put it all down his finger got caught in the gravy boat and it nearly went on the floor, there was no ""enjoy your meal"" or smile or anything. Nice enough old school restaurant, but there a ton of restaurants I would rather eat in with far better service. The hightlight for me was seeing Warwick Davis!",Date of visit: February 2013,3,3,2,3,"Nice, but wasn't blown away",UID_93539C17C5414F97F24C0848B1293A5E,"Barnet, United Kingdom",ChilliLondon
d776287,g186338,London,The Ivy,Restaurant,"We've had the pleasure of eating here 3 times before the refurbishment. In fact we last went on the last weekend before closure, when they were filming. Each and every time it's been excellent and entertaining. Food is fabulous and the service impeccable. We will of course look forward to trying out the 'new Ivy' and the new menus!",Date of visit: September 2015,-1,5,-1,-1,"Hey, it's the Ivy!",UID_4678E0AD33842832605038D3A23D8D86,"Pitstone, United Kingdom",Floyd M
d776287,g186338,London,The Ivy,Restaurant,"Lunch, Brunch or Dinner. It's either your usual de rigueur or a ""go to"" place for business meetings or on your London tourist ""bucket list"".",Date of visit: June 2016,5,5,5,5,"The Place to go to for Film/TV Execs., or foodies",UID_61117ED00221CE764DD69DF23990EBAF,"London, United Kingdom",John T
d776287,g186338,London,The Ivy,Restaurant,"Go wrong with the Ivy. An old favourite of ours. Great ambience, good food and great menu choices. The staff are wonderful and will get the chef to tweak a dish to suit. ",Date of visit: August 2016,-1,5,-1,-1,You can't ,UID_9ECC299EEFCF9FF48BBCDEE27C9A92D4,"London, United Kingdom",Nnl01
d776287,g186338,London,The Ivy,Restaurant,"Love this place still . I don't know why really as we are always very limited for vegetarian options but luckily we do eat fish . I was concerned that it might of changed after being closed for refurb last summer but I needn't of worried . Still a cosy atmosphere , very friendly staff and good honest no nonsense grub ! Will book again next time we go to theatre in the spring .",Date of visit: January 2016,4,4,5,4,Pre theatre dinner,UID_FD30755D770AD9CAD98FE20DFE1ADD5D,"Hertford, United Kingdom",Lesley S
d776287,g186338,London,The Ivy,Restaurant,"Its too easy for have a dig at this place because the menu is simple and call it over rated pub grub. Wrong. Yes the menu is simple and unpretentious but that is also the idea, its the food you know and love just done really really well using first class ingredients that makes all the diffrence. Always good atmosphere, always great service and given that this is THE landmark five star restaurant of London the prices are very reasonable. Pre or Post theatre you could not ask for better. Be sure to book well in advance, the steak tartare is always a good starter as is the bang bang chicken. For mains I personally think anything on the fish menu is great and the puddings are always awesome, my personal favs are the swedish berries with hot white choclate sauce and the sticky toffee. Excellent, will be going back for the fifth time soon.",Date of visit: August 2011,4,4,4,4,Still the Ivy,UID_7C248AD6792EB7C921D00D028FCE6AC2,"London, United Kingdom",Sidji
d776287,g186338,London,The Ivy,Restaurant,"I have always wanted to dine at this iconic restaurant and last night my wife and I were invited. I can’t fault a thing about it . The food was delicious, service was slick and discreet. I will definitely come again . Alex I think that is his name the doorman went and got us a taxi in the pouring rain . Great service ",Date of visit: October 2018,-1,5,-1,-1,Didn’t disappoint ,UID_FBCDB7F6A12B7C37DE6941E643F016B8,"Beckenham, United Kingdom",RupertC64
d776287,g186338,London,The Ivy,Restaurant,"Traditional decor, impeccable service, however we were a large group and there was VERY little space between the tables, we were pretty much sat on top of the people sat next to us. Great food. It's a bit of a London landmark so I would recommend visiting for this reason, however there are other restaurants in London that are better for the price you pay. ",Date of visit: August 2015,-1,4,-1,-1,Lovely Traditional Restaurant,UID_02622A8D729F2A6ABD515E4315D723B0,"Church Crookham, United Kingdom",Flick_Wiley
d776287,g186338,London,The Ivy,Restaurant,"This is another One of the places I have been going to for years, and I know a lot of people who really believe that it's only if you are known in this place you get looked after, well that is not the way I see it. I have always been looked after by great staff , and the food is fantastic , great value and nothing in the world can beat the steak tartare !!! I love it !!!",,-1,4,-1,-1,Great value !!,UID_AB990469F6EBDE8C3C2FCCFBC39ED546,"Bedford, United Kingdom",Stufuk
d776287,g186338,London,The Ivy,Restaurant,"We had dinner here on Thursday 16th October before a night out at the St Martins Theatre to see 'The Mousetrap'. A wonderful experience. I had passed The Ivy very many times, always intending to dine there someday. I was not disappointed. The restaurant is very warm and cosy and the staff are superb. We had an excellent young Italian/ French lady at our table. The food was excellent, served promptly, beautifully presented and oh so tasty. Lovely lovely meal. All round, an excellent evening in a wonderful restaurant. I will surely be back. Most highly recommended!",Date of visit: October 2014,5,5,5,5,Lovely pre-theatre dinner!,UID_216137DB6B23461BB80A17E26F01B1C7,"Nairobi, Kenya",Ibadanboy
d776287,g186338,London,The Ivy,Restaurant,"I came here for a birthday dinner, and did not have to pay. I also know the restaurant's history, fame and reputation, so expectations were high. There is nothing bad about the Ivy, but you wonder why it is still a ""hot ticket"". The venue is pretty but a touch cramped. The service is excellent, friendly but efficient. The (slight) disappointment is the food. There are perhaps too many dishes on the menu, a common red flag, with traditional English and Asian fusion dishes. I had the foie gras, very good, but a pretty small tranche (for £18.50). The second, venison, well cooked medium rare with some minor extras was fine, but more gastropub than fine dining. The Mayan Chocolate was interesting, with a spice finish, but the type of dessert you might find in M&S. Everyone enjoyed their food, several people loved the venue and had a great time. But you could have had as good food at any decent gastropub for considerably less. It is up to you whether you want to pay a hefty premium just to eat at the Ivy.",Date of visit: December 2016,3,3,5,2,Very hard to review,UID_4F89D8CC0679A76FD40459FE8902E982,"London, United Kingdom",DBUK2012
d776287,g186338,London,The Ivy,Restaurant,"I have been here several times- the food is good, but to an extent you are also paying for a name, the history, the odd famous face, and the excellent service. A nice simple menu and great wine list- the staff are very helpful and as always we found the service exceptional. I would recommend booking in advance (by phone) and asking for a good table, in order not to be placed by the door or on one of the less desirable tables which can ruin the experience. I always enjoy eating there and although a little dated, it remains a great restaurant.",Date of visit: October 2014,3,4,5,3,Still has it,UID_C2D21738637D87F0B8264BA37132E743,"London, United Kingdom",Sabrina M
d776287,g186338,London,The Ivy,Restaurant,"We visited the Ivy straight after a theatre trip. The welcome was genuinely warm and we were quickly shown to our table. Menus and glasses of Champagne arrived very quickly. We were all deep in conversation and the staff were sensitive in terms of when to intervene. The starters were very good. New Season Asparagus, Soft Shell Crab, Salad with Feta Cheese and Beetroot and Duck Egg with Asparagus were all enjoyed and clean plates returned to the kitchen. For main course one of the party chose the Venison which was served as requested, some fresh Tuna which I am told was cooked perfectly, the evening Special which was a fish dish and I enjoyed a Shepherds Pie which was very tasty. The evening finished with coffee and the service remained immaculate to the departure from the restaurant.I am not sure if getting a reservation is as tough at The Ivy as it used to be. We had a great post theatre dinner and a return visit is definitely on the cards.",Date of visit: May 2016,4,4,5,4,A revisit after a few years gap,UID_A5554DB3B6B32B15FFD2FB3EBF0FF74C,"London, United Kingdom",Kelhamcorp
d776287,g186338,London,The Ivy,Restaurant,"Luxury, fun, great tongue in cheek service and good food make for an excellent lunch. We could only get a table at the bar but that was absolutely fine as the barman was a star and almost feels more exclusive as a result. Burgers for mains were well executed plus a really delicious dessert (choc mousse, marshmallow) - the mousse was pretty hard but who cares, it was absolutely stunning. Not too expensive either, mid range.",Date of visit: September 2016,4,4,5,4,Trad retro fun,UID_E15E0FCCE5849285DB7AA9BB0C5EF8CC,"Brighton, United Kingdom",paulyb3000
d776287,g186338,London,The Ivy,Restaurant,"I think of The Ivy as I do the 21 Club in NY or Joe's Stone Crab in Miami. It's an institution and yes is probably well past it's prime. However, I appreciate the history, dated decor, and consistently good British dishes. We went on a Monday night and everyone there was smartly dressed, our waiter extremely attentive, and the food was just what we wanted. We had the steak tartare, Shepard's Pie, and hot salt beef. Our sides were the English peas and running beans with mint. The Shepard's pie was perfection and they serve the best English Peas in London. I will always go back for the nostalgia as much as the food.",Date of visit: July 2012,4,4,5,4,Loved It!,UID_C6F618F859AB504A554E121C1402EE6D,"Miami, Florida",luvadish
d776287,g186338,London,The Ivy,Restaurant,"We have visited the Ivy many times over the years. Back in the day when Mr Hicks was at the helm, you had to plead to get a reservation and be prepared to call back weekly. Then things changed. Chefs moved on, the restaurant expanded and bookings became easier. The celebrities became fewer and girls from Essex on shopping trips seemed to take over.I can now report that some semblence of normality has been resumed - at least late afternoons/evenings.We visited recently pre-theatre. Online bookings were full but a phone call got us in. Room - still beautiful. Staff - still smart and polite and atmosphere perfect to get you in the mood for a night on the town. Food, well it's certainly good but perhaps not at the levels reached a few years ago and it's not especially cheap.Nevertheless, you can always forgive minor culinary errors if the service and atmosphere are right. At least on this night, it was - topped off by the fabulously attired doorman directing us to our theatre date. We'll certainly return. Dinner at the Ivy and a show - still hard to beat.",Date of visit: June 2011,3,4,4,3,Dinner at the Ivy and a show - hard to beat,UID_C5F2038AF599575492406C1F0D6E084E,"Newcastle upon Tyne, United Kingdom",Rambler
d776287,g186338,London,The Ivy,Restaurant,"I wouldn't say we were regulars at the Ivy but we've been visiting this restaurant for many years now (and I've reviewed it before).When we first visited, getting a table anywhere at anytime was an achievement. Your eyes were out on stalks just waiting to see which actor or well known face would walk in next. Then there was a bit of a decline. Lunches were too busy with Essex girls drinking too much and the well known faces disappeared. I'm pleased to say that the management made the right call and refurbished the restaurant ready for a reinvention. I can now report that this has been 100% successful and this icon of the west end is back on top!Hospitality is the watchword here and you feel looked after as soon as you step in. Staff are charming (yes - that is the correct word here) and efficient. The room is now all in one so there is no longer the dread of being seated in the bar with no view. The new central bar area is a great talking point and adds to the atmosphere. the decor is pure 'Ivy' and just as you would wish. In the evening the lighting is perfect and makes it a special place.The food has never worried the inspectors from the Michelin guide but it is back to it's glory days where bistro classics are executed with aplomb. We shared a starter and then had scallops and sea bass mains. All were excellent and my wife declared the sea bass the best meal she'd had in London during our trip. For desert, we shared the baked Alaska - and I strongly recommend you do too! Flamed at your table,it was pure theatre and so well done. In the end, it wasn't a cheap meal but it was by no means any more expensive than many other lesser establishments close by. As always, when we left, the doorman was fantastic and sourced a cab for us despite pouring rain. A great experience and we can't wait to return.",Date of visit: December 2015,4,5,5,4,Back on top!,UID_C5F2038AF599575492406C1F0D6E084E,"Newcastle upon Tyne, United Kingdom",Rambler
d776287,g186338,London,The Ivy,Restaurant,"We've been visiting the Ivy for many years. Back in the day, Mark Hix was head of all things culinary and you used to have to phone up and almost plead for a table. These days, you can book online and Mr Hix has departed. Some say the food isn't as good and the cache has gone. I can,however,report that this is just sour grapes and this is still the best and buzziest pre- or post theatre restaurant in London.We visited pre-theatre and the place was packed. Despite the obvious hard work for staff, the greeting was great - like old friends (which we're not - by the way). The room just looks great. Lighting is spot on and everyone is out for a good time. The food is familiar (menu doesn't change much) and marvellously tasty. Not Michelin star maybe but not far off. Simple food, well prepared and served with style and just enough schmooze.After a few days of restaurant food, my wife ordered starters for both courses (portions are quite good here). Good tip - keeps cost and calories down. My bream main course was one of the best things I ate in London and the whole experience really enhanced our night at the theatre. Final flourish - the doorman is soooo helpful! After a glass of wine (or two) you might need a little personal GPS to find your theatre. No probs'. The doorman can direct you, give you a map and quote the yardage exactly.Can't wait to go back, order the same thing again and see a different show.",Date of visit: April 2012,5,5,5,3,Great occasion restaurant - still at the top of it's game,UID_C5F2038AF599575492406C1F0D6E084E,"Newcastle upon Tyne, United Kingdom",Rambler
d776287,g186338,London,The Ivy,Restaurant,"Getting into the Ivy ,back in the day ,was a real achievement. Constant phone calls to be made and if you hadn't been before ,and weren't on their database, it could be a frustrating process. The first time we went ,I was bowled over. The food was fairly simple but absolutely delicious and the atmosphere was terrific - a real occasion. You were almost guaranteed to see some sort of minor celebrity almost anytime. The staff were the stars though. The matre d' (name escapes me) and other staff were real charmers. No matter how much you were disappointed in the table allocated (and we dined in what was politely called 'social Siberia' several times!), they could always make it feel better.We revisited earlier this month one Saturday lunchtime. No problem getting a table - booked on the internet a couple of weeks beforehand. Arrived and were seated in the prime location - unbelievable. Then commenced a pretty ordinary two courses served by staff who were ok but just ok. No charm, no schmooze! Food was perfectly edible but not memorable. My wife pronounced her fish pie 'bland' and my pork belly wasn't in the same league as the best I've had. Wine was goosd though and reasonable.No celebrities - not even small ones. Lots of ladies from Essex and people taking photographs of themselves at the Ivy.I still enjoyed it and if I hadn't been before, I might be giving it a different rating but when the bill came, our two courses and drinks were almost as much as the set lunch at Murano or Maze or several other far superior establishments.If you're in the area, give it a try for old times sake. If you want buzzy - go to the Wolseley instead. If you want great food, check out any one of London's other many fine restaurants.",,3,3,2,2,Things ain't what they used to be!,UID_C5F2038AF599575492406C1F0D6E084E,"Newcastle upon Tyne, United Kingdom",Rambler
d776287,g186338,London,The Ivy,Restaurant,"Most diners are looking for the A stream who look good but I wonder if they are interested in the food which is at best, average",Date of visit: June 2016,3,3,4,2,Overated,UID_21B5375D832BE791A02469B2A490FDA9,"London, United Kingdom",JB084439
d776287,g186338,London,The Ivy,Restaurant,"This was our fifth time at The Ivy. We arrived (timely) post theatre- after seeing ""Matilda"" (around the corner). The place was chaotic and noisy. They said ""sit at the bar"". We told the Maitre' D-absolutely not- we would have wine with our dinner- but no cocktails- since it was very late. They then sat us at cramped table with the staff bumping into us. One of the managers saw our dilemma and put us at a more acceptable table. The place started getting more peaceful and serene. The food is very well prepared. It was then, we realized why we had returned to this venue.",Date of visit: November 2012,4,3,3,3,Frenetic Scene,UID_6C679CED9E520E30241A34C0E1ADEBCD,"Bergen County, NJ",worldtravellerbill
d776287,g186338,London,The Ivy,Restaurant,"Are you a celebrity who wants to be seen? Are you a celebrity spotter and don’t know the difference between a good and a bad restaurant? Are you a diner looking for a nice meal? If you’re the latter look elsewhere otherwise try your best to secure a reservation before telling the Facebook world who you were sat next to in the Ivy.For the record we were sat near Ronnie Wood but we didn’t post this on Facebook :-)Firstly the place is pretentious, over hyped and extremely cramped – our table for two was so small we had to sit side by side rather than opposite each other. The waiter made us feel that we should be honoured to eat there and that we were fortunate enough to be served by such an amazing person.The food was medicore, the shell fish dishes had all but sold out (five on the menu and one available), the service lazy and the other diners were more interested at rubber necking who had just walked through the door rather than concentrate on their food.The only reason I suspect celebrities come here is convenience before heading for its members only club upstairs. Especially as the Ivy group has a far better restaurant in J.Sheekey which is only a few minutes walk away.The only positive point is that it is not too expensive, we paid £136 for 3 courses, water and a bottle of wine for two people. If you’re not a celeb expect a reservation at 10pm on a Tuesday night!",Date of visit: October 2012,2,2,1,4,Great for celebrity spotting but nothing more,UID_5C30BCAD61343B508F56AB5D32596DA4,UK,Soho_Travellers
d776287,g186338,London,The Ivy,Restaurant,We went to the Ivy last week for the first time and had an excellent meal. The restaurant which is 100 years old this year has just been beautifully refurbished. The Ivy is very similar to both Langans and the Wolsley in its menu and ambience and based on our experience is just as good if not better. My wife and I ordered a drink to start with which come ready poured -- a minor criticism. For our starters I chose the dressed crab which my wife had the tiger prawns. Both were excellent. For our main courses my wife had the duck whilst I had the T bone Veal Cutlet. Again both were excellent. We found the service throughout to be first class. The staff were helpful and polite throughout. Our only complaint is that the tables are quite close together so you get to hear a lot of other guests conversations !!!!!! Will definitely go there again,Date of visit: May 2017,4,5,5,4,Perfect place for a late lunch,UID_0709854B3690EDFB10DFA2EB65D339F2,"Wanaka, New Zealand",stonellas
d776287,g186338,London,The Ivy,Restaurant,"We went to the Ivy for dinner on the last night before our friends flew back to the USA. We had made a reservation for 7:15 pm and the restaurant was very busy with a mixture of earlier dinners and people about to leave to go on to the theatre. We started with some predinner drinks which unfortunately took some time for our server to get right and when they came the mixers had already been poured into the glasses which I really don't like. OK I do appreciate that is a small complaint. We all started with different choices, I had the dressed crab which was excellent whilst my wife had the popcorn rock shrimps , lightly battered prawns with a spicy mayo dipping sauce which she also thought was excellent whilst our friends chose the wild mushroom soup and the octopus respectively. The soup was very good but our friend thought the octopus was far too tough. For our main courses 2 of the party had the spaghettini with prawns and chilli which they both thought was superb, I chose the Iberico pork chop served with chorizo and a couple of fried chorizo balls again excellent whilst our host chose the sirloin steak medium rare. This was served rare and was so chewy and tough he sent it back. How the Ivy could get a steak so wrong is very disappointing. The staff though were excellent and took the plate away immediately without any discussion and as the comments about the spaghettini has been so favourable he ordered a plate of that instead. This was served promptly and he also thought the dish was excellent. We decided to have desserts with our hosts sharing the vanilla crème brulee again delightful whilst we shared the burnt banana also lovely. The wine list is extensive and we had a bottle of the Alberino and a bottle of Rioja having just come back from Spain which were both excellent. The service overall was very good and there were no long pauses between courses but we never felt we were being rushed. I would have been a 5 star review if it wasn't for that steak",Date of visit: October 2018,4,4,4,4,A lovely dinner despite having to send back one of the dishes,UID_0709854B3690EDFB10DFA2EB65D339F2,"Wanaka, New Zealand",stonellas
d776287,g186338,London,The Ivy,Restaurant,This place has been very consistent in it's service and quality of food. You can't go wrong there if you're taking out friends from out of town. ,,-1,5,-1,-1,Enjoyable place to eat ,UID_75847A35F1592A546D03B861D7838B59,"London, United Kingdom",Joanna-Saket
d776287,g186338,London,The Ivy,Restaurant,"If you are visiting London or on a night out and especially an ""occasion"" you have to go to The Ivy. Clever that they keep the restaurant special as it is almost impossible to get a table unless you book weeks ahead. Or so I thought!! I was out with ""the boys"" on one of our 6 times a year hook up when we meet for drinks in soho then just turn up at the best restaurant we can walk to and chance our arm at getting a table. On this evening we thought the Ivy would be a fun place to try even though we expected to be turned away with a wry laugh from the reception committee at the door. Well what a pleasant surprise when contrary to our expectation we had just ""hit it right"" and a table was available for the 5 of us and we were of course delighted and amazed. We had a drink at the bar while a table was made available for us. The Ivy is in west street a small street off Cambridge Circus where Shaftesbury Avenue Crosses Charing Cross Road in walking distance from Soho or Covent Garden areas. Nearest tube stops are Tottenham Court Road or Covent Garden but Leicester Square and Piccadilly are also not far away. As I have said usually you need to book at least a month before especially if visiting London for a holiday or short stay. The service at the Ivy is always impeccable and it is exceptionally friendly. The head staff have been here for years and they are particularly good at recognising regular diners. Considering the reputation and difficulty in obtaining a table you will be surprised at the ""ordinary"" menu snd the ""reasonable"" price of the food which is an absolute delight and a surprise if this is your first visit. No difficulty choosing any of the wonderful food served here. Go to www.the-ivy.co.uk/menu. On this occasion I had wonderful bangers and mash with onion gravy - fabulous! Take a look around you and you may recognise somebody famous, for this reason they do not allow photographs in the restaurant itself. I have always enjoyed The Ivy having been many many times and to just walk in and get a table just shows you the wonderful relaxed professional attitude of a very special restaurant. ",,5,5,5,5,"Great Service, Fabulous atmosphere, excellent food and wine choices. A must if you are visiting London or for a special occasion",UID_CA75102C7ED78C3D6D16695ACED56130,"London, United Kingdom",HotelBloke
d776287,g186338,London,The Ivy,Restaurant,"I was worried after the refit things may have change .... But thankfully everything was as wonderful as before and the new lay out roomier. Service still impeccable and food amazing. Treat someone special to a dinner date here , you will not be disappointed !!!",Date of visit: September 2016,-1,5,-1,-1,Birthday,UID_9F2CD26D35173DE5EFF8E5C1B38A3E4E,"London, United Kingdom",Christouch291
d776287,g186338,London,The Ivy,Restaurant,"Love this place ! We had wonderful food that never disappoints, excellent service and pleasant atmosphere ! The Ivy has a special feel about it , go give it a try ! ",Date of visit: April 2018,-1,5,-1,-1,Andrew’s Birthday ,UID_9F2CD26D35173DE5EFF8E5C1B38A3E4E,"London, United Kingdom",Christouch291
d776287,g186338,London,The Ivy,Restaurant,"We came here for my friends birthday celebration. The food, service and sense of occasion was truly perfect.",Date of visit: January 2015,-1,5,-1,-1,Fantastic Experience!,UID_A33FE81A1C1B8CEA593D3969EBE0698A,"London, United Kingdom",Andrew W
d776287,g186338,London,The Ivy,Restaurant,"Absolutely love the refurb even though I absolutely loved the old place. Immaculate service, with a smile, throughout. Even managed to return a misplaced phone and were very happy to constantly recharge our groups mobiles. Food wise I started with the tuna and salmon sashimi. Although it was slightly over dressed it still tasted delicious. For the main course I had the lamb rumb in spicyish sauce. Asked for it rare it came pinkish but was perfect. Too late in the evening for dessert. Fantastic vibe even when I left at gone midnight. One of our guests even had a classic drama along the way.",Date of visit: July 2015,5,5,5,5,New Ivy. New level.,UID_4C4FCF980319C2FA40641E3AA6B1DA84,"Elstree, United Kingdom",nagasaki74
d776287,g186338,London,The Ivy,Restaurant,"I love eating here whether it's with my family for an early Sunday lunch or a boozy late lunch with clients. It's got a great, buzzy vibe no matter when you go. The staff are always friendly and efficient, particularly the door staff. The majority of the food is excellent and reasonably good value for money. Whilst I would stay away from the rib eye steak, I can recommend the squid salad, steak tartare and pork cheeks. Perhaps somewhat surprisingly it's reasonably well set up for taking babies with decent high chairs and buggy storage.I can't recall ever seeing any celebrities here but there is a very good reason why it's always busy -the food and atmosphere. Recommended.",Date of visit: November 2013,4,4,5,4,Always delivers,UID_4C4FCF980319C2FA40641E3AA6B1DA84,"Elstree, United Kingdom",nagasaki74
d776287,g186338,London,The Ivy,Restaurant,"Attractively renovated without loosing any of the charm, maybe even a little lighter. Similar but enhanced menu, delicious food and impeccable service. This has to be one of London's best restaurants if you want no fuss, with something special to eat in a discreet and attractive location.",Date of visit: October 2015,5,5,5,5,"Every bit as good as before renovation, if not better",UID_976B254B2B0D1EDFF88ACBFA7299AFAB,None,bes5
d776287,g186338,London,The Ivy,Restaurant,"An excellent meal with a great choice on the menu - there is something for everybody to choose -from the simplist fish dish to an elaborate dish with intricate sauce, meat and fish. We took two teenage children who enjoyed it all, with delicious deserts and such friendly, professional and engaging service throughout.",Date of visit: December 2013,5,5,5,5,Something for everybody,UID_976B254B2B0D1EDFF88ACBFA7299AFAB,None,bes5
d776287,g186338,London,The Ivy,Restaurant,Great ambiance. Superb service. Relaxed atmosphere. Great choice of food from very unusual to sausages and mash. Special for adults and a treat for children,Date of visit: March 2013,-1,5,-1,-1,Good service and delicious food,UID_976B254B2B0D1EDFF88ACBFA7299AFAB,None,bes5
d776287,g186338,London,The Ivy,Restaurant,"Every time we go to The Ivy it is a treat - both the quality of service and delicious food in a special environment makes for a special time. The staff are attentive and welcoming but not intrusive. The choice of food is wide and across the menu exceptional in its flavour and presentation. Over the years we have taken family, friends and clients and everyone comments on what a great place it is. We will be back !",Date of visit: April 2017,5,5,5,5,Exceptional again !,UID_976B254B2B0D1EDFF88ACBFA7299AFAB,None,bes5
